Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
,Barb Flower,,79.99,Fixed,,1,,,840250801251,,,,,
,Apx Wax,,79.99,Fixed,,1,,,810008097878,,,,,
,Barb Flower Atomizer,,50.99,Fixed,,1,,,810008096581,,,,,
,Barb Flower Black,,79.99,Fixed,,1,,,810008096550,,,,,
,Regular Pulsar E nail kit,,250.00,Fixed,,1,,,810008094402,,,,,
,Regular Quick Fix,,19.99,Fixed,,1,,,674008320028,,,,,
,Quickies Sweet,,0.99,Fixed,,1,,,818892018788,,,,,
,Quickies Diamond,,0.99,Fixed,,1,,,842426144568,,,,,
,Box Pro Blue Razice,,18.99,Fixed,,1,,,7526489217317,,,,,
,Box Pro  Aloe Grape,,18.99,Fixed,,1,,,7526489217355,,,,,
,Box Pro Gummy Bear,,18.99,Fixed,,1,,,7526489217393,,,,,
,Box Pro Strawberry Watermelon,,18.99,Fixed,,1,,,7526489217362,,,,,
,Regular Randy Roots,,3.00,Fixed,,1,,,648658200016,,,,,
,Flow Menthol,,16.99,Fixed,,1,,,785939465624,,,,,
,Glow Donkey Khan,,14.99,Fixed,,1,,,703674229844,,,,,
,Glow Aloe Grape,,14.99,Fixed,,1,,,703674229868,,,,,
,Raw Ring Size 12,,49.99,Fixed,,1,,,716165294894,,,,,
,Raw Ring Size9,,49.99,Fixed,,1,,,716165286059,,,,,
,Raw Championship Ring Size9,,69.99,Fixed,,1,,,,,,,,
,Hemp Wick 20ft,,2.99,Fixed,,1,,,716165280538,,,,,
,Natural Unrefind Tips,,1.99,Fixed,,1,,,716165177395,,,,,
,100 Tip Tin,,10.00,Fixed,,1,,,716165280699,,,,,
,Natural Unrefined Pre-rolled Tips,,2.99,Fixed,,1,,,716165179481,,,,,
,Rolls 3m,,3.99,Fixed,,1,,,716165177371,,,,,
,Perforated Tips Wide Tips,,1.99,Fixed,,1,,,716165177555,,,,,
,Rolling Mat,,5.00,Fixed,,1,,,716165152088,,,,,
,Black King Size Rolling Papers,,2.99,Fixed,,1,,,716165280972,,,,,
,Organic Hemp 1 1\4 Size + Tips,,2.99,Fixed,,1,,,716165176121,,,,,
,Classic King Size Slim Rolling Papers,,2.99,Fixed,,1,,,716165177357,,,,,
,King Size Slim + Tips Rolling Papers,,3.99,Fixed,,1,,,716165174011,,,,,
,Organic Hemp Single Wide Rolling Papers,,1.99,Fixed,,1,,,716165179191,,,,,
,Classic 1 1\4 Rolling Paper,,2.99,Fixed,,1,,,716165177319,,,,,
,Organic Hemp 1 1\2 Rolling Papers,,2.99,Fixed,,1,,,716165179214,,,,,
,Classic Black 1 1\4 Rolling Papers,,2.99,Fixed,,1,,,716165280965,,,,,
,Organic Hemp 1 1\4 Rolling Papers,,2.99,Fixed,,1,,,716165174172,,,,,
,Classic Single Wide Rolling Papers,,1.99,Fixed,,1,,,716165174233,,,,,
,Classic 6 Cone 1 1\4,,3.99,Fixed,,1,,,716165177111,,,,,
,Organic Hemp King Size 3 Cone,,3.99,Fixed,,1,,,716165202103,,,,,
,Classic King Size 3 Cone,,3.99,Fixed,,1,,,716165174578,,,,,
,200 Pre-rolled Tips Bag,,19.99,Fixed,,1,,,716165291077,,,,,
,Rawtomtic Rolling Box,,25.99,Fixed,,1,,,716165280040,,,,,
,Black Classic Tips,,1.99,Fixed,,1,,,716165287841,,,,,
,Cone Tips Perfecto,,2.99,Fixed,,1,,,716165179917,,,,,
,Slim 200 Cotton Filters,,5.99,Fixed,,1,,,716165179955,,,,,
,Slim 200 Cellulose Filters,,4.99,Fixed,,1,,,716165281153,,,,,
,Wooden Cigarettes Holder,,14.99,Fixed,,1,,,716165156833,,,,,
,Supernatural,,5.00,Fixed,,1,,,716165179696,,,,,
,Organic Hemp 1 1\4 Cones,,3.99,Fixed,,1,,,716165201953,,,,,
,Cone Long,,4.00,Fixed,,1,,,716165202400,,,,,
,Hemp King Size,,2.99,Fixed,,1,,,716165174219,,,,,
,3 Cig Pack,,4.99,Fixed,,1,,,716165293071,,,,,
,Lean Cones,,9.00,Fixed,,1,,,716165203339,,,,,
,Raw Parchment Paper,,15.00,Fixed,,1,,,716165155676,,,,,
,Bamboo Tray,,170.00,Fixed,,1,,,716165283638,,,,,
,Raw Hydrostone,,7.00,Fixed,,1,,,716165158783,,,,,
,Raw Humidor Bag,,10.00,Fixed,,1,,,716165290506,,,,,
,Raw Tips,,12.00,Fixed,,1,,,716165157977,,,,,
,Catcher,,12.00,Fixed,,1,,,716165287421,,,,,
,32ct King Size Raw Cones,,15.00,Fixed,,1,,,716165202004,,,,,
,32ct 1 1\4 Raw Cones,,15.00,Fixed,,1,,,716165201991,,,,,
,Raw Loader,,15.00,Fixed,,1,,,716165281696,,,,,
,Raw Smokers Poucb,,60.00,Fixed,,1,,,716165291237,,,,,
,Raw Cozy&Jar 10oz,,44.99,Fixed,,1,,,716165298069,,,,,
,Raw Tray,,40.00,Fixed,,1,,,716165299097,,,,,
,Raw Clock,,50.00,Fixed,,1,,,,,,,,
,"Raw,dopp Kitt",,110.00,Fixed,,1,,,716165292180,,,,,
,Raw Ballon 10 Feet,,40.00,Fixed,,1,,,716165285052,,,,,
,Raw Ballon 3 Feet,,20.00,Fixed,,1,,,716165280385,,,,,
,Raw Ballon 6 Feet,,25.00,Fixed,,1,,,716165281856,,,,,
,Raw Airflow,,12.00,Fixed,,1,,,716165294948,,,,,
,Baseball Cap Tan,,25.00,Fixed,,1,,,716165154204,,,,,
,Challenge Cone,,25.00,Fixed,,1,,,716165281641,,,,,
,10 Ft Hemp Wick,,1.99,Fixed,,1,,,716165280521,,,,,
,Raw 100 Ft,,17.00,Fixed,,1,,,716165280620,,,,,
,Raw Roller,,7.99,Fixed,,1,,,716165152804,,,,,
,Raw Artesano,,6.00,Fixed,,1,,,716165201038,,,,,
,Raw Pro Tips,,2.00,Fixed,,1,,,716165291251,,,,,
,Raw 300s 1 1\4,,3.99,Fixed,,1,,,716165177333,,,,,
,Raw Black Socks,,15.00,Fixed,,1,,,716165293279,,,,,
,Raw Bandana Socks,,10.00,Fixed,,1,,,716165159018,,,,,
,Raw Cup,,15.00,Fixed,,1,,,716165294955,,,,,
,Raw Bandana Red,,10.00,Fixed,,1,,,716165291091,,,,,
,Raw Lighters,,3.00,Fixed,,1,,,070330666603,,,,,
,Spirit Box,,140.00,Fixed,,1,,,716165292555,,,,,
,Cozy & Jar,,45.00,Fixed,,1,,,716165298076,,,,,
,Raw Glass Ashtray,,15.00,Fixed,,1,,,716165294733,,,,,
,Raw Black,,6.00,Fixed,,1,,,716165286455,,,,,
,Raw Playing Card,,6.00,Fixed,,1,,,716165157472,,,,,
,Raw Bud Pressed,,6.00,Fixed,,1,,,716165298007,,,,,
,Raw Roller 1,,5.99,Fixed,,1,,,716165152781,,,,,
,Raw Lemon Tree,,10.00,Fixed,,1,,,850038112028,,,,,
,Cone Filler,,20.00,Fixed,,1,,,716165154402,,,,,
,Raw Cone Filler 2,,19.99,Fixed,,1,,,716165154389,,,,,
,Raw Loader 1,,10.00,Fixed,,1,,,716165280064,,,,,
,Raw Trident,,24.99,Fixed,,1,,,716165157502,,,,,
,Raw Level 5,,24.99,Fixed,,1,,,716165282921,,,,,
,Raw,,18.00,Fixed,,1,,,716165156819,,,,,
,Raw 1,,3.99,Fixed,,1,,,716165291497,,,,,
,Raw 98 Special,,15.00,Fixed,,1,,,716165203247,,,,,
,Raw Lanyards,,3.00,Fixed,,1,,,716165224686,,,,,
,Rawback Flip Rolling Tray,,60.00,Fixed,,1,,,716165291053,,,,,
,Raw Reserva,,12.00,Fixed,,1,,,716165291039,,,,,
,Organic Black 1 1/4 Rolling Papers,,2.99,Fixed,,1,,,716165291480,,,,,
,Black Classic Cones,,4.00,Fixed,,1,,,716165289913,,,,,
,5 Stage Rawket,,5.99,Fixed,,1,,,716165202486,,,,,
,Roll&tips,,5.00,Fixed,,1,,,716165202868,,,,,
,Perforated Gum Tips,,4.00,Fixed,,1,,,716165200246,,,,,
,Raw Snufferrs,,8.00,Fixed,,1,,,716165292449,,,,,
,Cozy & Jar 6oz,,39.99,Fixed,,1,,,716165298052,,,,,
,Artesano King Size,,6.00,Fixed,,1,,,716165200543,,,,,
,Vanash Tray,,19.99,Fixed,,1,,,716165295266,,,,,
,Raw Supernatural,,5.99,Fixed,,1,,,716165202387,,,,,
,Baseball Cap Black,,24.99,Fixed,,1,,,716165157229,,,,,
,Cone Cutter,,3.99,Fixed,,1,,,716165290704,,,,,
,X Stand,,5.00,Fixed,,1,,,716165296553,,,,,
,Peacemaker Cones,,5.99,Fixed,,1,,,716165287308,,,,,
,Raw  1\14th 20 Piece,,10.00,Fixed,,1,,,716165296829,,,,,
,Raw King 20,,10.00,Fixed,,1,,,716165296836,,,,,
,Perfect Cone Maker,,9.99,Fixed,,1,,,716165159094,,,,,
,Rawl Pen,,6.00,Fixed,,1,,,716165291022,,,,,
,Gum Strips,,2.99,Fixed,,1,,,716165290940,,,,,
,XXL Lap Rolling Tray,,69.99,Fixed,,1,,,716165158950,,,,,
,Pokers,,2.99,Fixed,,1,,,716165287223,,,,,
,Aluminium Blunt Tube,,5.00,Fixed,,1,,,716165283621,,,,,
,Crumb Catcher,,14.99,Fixed,,1,,,716165300014,,,,,
,DLX Cones,,5.99,Fixed,,1,,,716165300755,,,,,
,Terp Spray - SFV OG,,10.99,Fixed,,1,,,716165300649,,,,,
,Raw Dog Collar,,40.00,Fixed,,1,,,716165285632,,,,,
,Raw Strawberry Tree,,9.00,Fixed,,1,,,850038112080,,,,,
,Raw Grinder W Storage Brown Plastic,,15.00,Fixed,,1,,,rawg3,,,,,
,Burning Cone Beanie,,19.99,Fixed,,1,,,716165297413,,,,,
,Pompom Hat Black-brown,,19.99,Fixed,,1,,,716165288183,,,,,
,Black Raw Beanies,,19.99,Fixed,,1,,,,,,,,
,Sundae Driver,,9.99,Fixed,,1,,,716165292388,,,,,
,Lemon Fuel,,9.99,Fixed,,1,,,716165292371,,,,,
,Lemon Jack,,9.99,Fixed,,1,,,716165292364,,,,,
,Regular Raw Bud Wraps,,6.00,Fixed,,1,,,716165297994,,,,,
,Lyrical Lemonade Cones,,7.49,Fixed,,1,,,716165293286,,,,,
,Regular Raw Cone Creator,,5.00,Fixed,,1,,,716165290834,,,,,
,Regular Raw Face Mask 15 or 5 each,,15.00,Fixed,,1,,,716165291084,,,,,
,Regular Kendama,,29.99,Fixed,,1,,,716165294979,,,,,
,Regular Raw King Size Organic,,15.00,Fixed,,1,,,716165202462,,,,,
,Regular Raw Organic Regular,,15.00,Fixed,,1,,,716165202455,,,,,
,Regular Terp Spray Sour Apple,,10.99,Fixed,,1,,,716165300663,,,,,
,Redness Relief,,2.99,Fixed,,1,,,678112254187,,,,,
,Regular Red Man 3oz,,9.99,Fixed,,1,,,070195590167,,,,,
,White Magic,,8.99,Fixed,,1,,,850017128224,,,,,
,Purple Magic,,8.99,Fixed,,1,,,850017128231,,,,,
,Addall,,7.99,Fixed,,1,,,853168006489,,,,,
,Relaxaid,,8.99,Fixed,,1,,,850014319496,,,,,
,Vietnam 3oz Powder,,17.99,Fixed,,1,,,700598109429,,,,,
,Indo 3oz Podwer,,17.99,Fixed,,1,,,700598109511,,,,,
,Thai 3oz Powder,,17.99,Fixed,,1,,,700598109399,,,,,
,Malaysian 3oz Powder,,17.99,Fixed,,1,,,700598109542,,,,,
,Bali 3oz Powder,,17.99,Fixed,,1,,,700598109450,,,,,
,Maeng Da 3oz Powder,,17.99,Fixed,,1,,,700598109481,,,,,
,White Maeng Da,,17.99,Fixed,,1,,,700598116403,,,,,
,Platinum 8000,,10.00,Fixed,,1,,,852662563214,,,,,
,Twist 1100mAh Pen,,19.99,Fixed,,1,,,643462886067,,,,,
,Regular Rilakkuma,,5.00,Fixed,,1,,,611508176304,,,,,
,Salt Blue Razzle berry Pomegranate 35mg,,14.99,Fixed,,1,,,811960033669,,,,,
,Salt StrawNanners Ice 50mg,,14.99,Fixed,,1,,,811960032150,,,,,
,Salt Fiji Melons 50mg,,14.99,Fixed,,1,,,811960032129,,,,,
,Salt Peachy Mango Pineapple Ice 50mg,,14.99,Fixed,,1,,,811960033690,,,,,
,Salt StrawNanners 50mg,,14.99,Fixed,,1,,,811960032068,,,,,
,Salt Peachy Mango Pineapple 50mg,,14.99,Fixed,,1,,,811960033577,,,,,
,Salt Peachy Mango Pineapple 35mg,,14.99,Fixed,,1,,,811960033683,,,,,
,Salt StrawNanners Ice 35mg,,14.99,Fixed,,1,,,811960032143,,,,,
,Salt Apple Berries Ice 50mg,,14.99,Fixed,,1,,,811960034932,,,,,
,Salt StrawNanners 35mg,,14.99,Fixed,,1,,,811960032051,,,,,
,Salt Fiji Apple 50mg,,14.99,Fixed,,1,,,811960032037,,,,,
,Salt Blue Razzle Berry Pomegranate 35mg,,14.99,Fixed,,1,,,811960033539,,,,,
,Salt Fiji Melon Ice 35mg,,14.99,Fixed,,1,,,811960032112,,,,,
,Salt Kiwi Dragon Berry 35mg,,14.99,Fixed,,1,,,811960032082,,,,,
,Salt Peachy Mango Pineapple,,14.99,Fixed,,1,,,811960033560,,,,,
,Salt Kiwi Dragon Berry Ice 35mg,,14.99,Fixed,,1,,,811960032174,,,,,
,Salt Apple Berries Ice 35mg,,14.99,Fixed,,1,,,811960034925,,,,,
,Salt Kiwi Dragon Berry Ice 50mg,,14.99,Fixed,,1,,,811960032099,,,,,
,Salt Apple Berries 35mg,,14.99,Fixed,,1,,,811960034659,,,,,
,Apple Berries Ice 0mg,,14.99,Fixed,,1,,,811960034499,,,,,
,Peachy Mango Pineapple 0mg,,14.99,Fixed,,1,,,811960033492,,,,,
,Blue Razzle Berries Ice 0mg,,14.99,Fixed,,1,,,811960033584,,,,,
,Apple Berries 0mg,,14.99,Fixed,,1,,,811960034611,,,,,
,Peachy Mango Pineapple Ice 0mg,,14.99,Fixed,,1,,,811960033614,,,,,
,Kiwi Dragon Berry Ice 0mg,,14.99,Fixed,,1,,,811960031986,,,,,
,Fiji Melons Ice 0mg,,14.99,Fixed,,1,,,811960031924,,,,,
,StrawNanners Ice 0mg,,14.99,Fixed,,1,,,811960031955,,,,,
,Kiwi Dragon Berry 0mg,,14.99,Fixed,,1,,,811960031894,,,,,
,Fiji Melons Ice 3mg,,14.99,Fixed,,1,,,811960031931,,,,,
,StrawNanners Ice 3mg,,14.99,Fixed,,1,,,811960031962,,,,,
,Apple Berries Ice 3mg,,14.99,Fixed,,1,,,811960034505,,,,,
,Peachy Mango Pineapple Ice 3mg,,14.99,Fixed,,1,,,811960033621,,,,,
,Apple Berries 3mg,,14.99,Fixed,,1,,,811960034628,,,,,
,Kiwi Dragon Berry 3mg,,14.99,Fixed,,1,,,811960031900,,,,,
,Kiwi Dragon Berry Ice 3mg,,14.99,Fixed,,1,,,811960031993,,,,,
,Blue Razzle Berry Pomegranate Ice,,14.99,Fixed,,1,,,811960033591,,,,,
,Peachy Mango Pineapple 3mg,,14.99,Fixed,,1,,,811960033508,,,,,
,Peachy Mango Pineapple 6mg,,14.99,Fixed,,1,,,811960033515,,,,,
,StrawNanners Ice 6mg,,14.99,Fixed,,1,,,811960031979,,,,,
,Kiwi Dragon Berry 6mg,,14.99,Fixed,,1,,,811960031917,,,,,
,Kiwi Dragon Berry Ice 6mg,,14.99,Fixed,,1,,,811960032006,,,,,
,Blue Razzle Berry Pomegranate Ice 6mg,,14.99,Fixed,,1,,,811960033607,,,,,
,Peachy Mango Pineapple Ice 6mg,,14.99,Fixed,,1,,,811960033638,,,,,
,Apple Berries 6mg,,14.99,Fixed,,1,,,811960034635,,,,,
,Fiji Melons Ice 6mg,,14.99,Fixed,,1,,,811960031948,,,,,
,Apple Berries Ice 6mg,,14.99,Fixed,,1,,,811960034512,,,,,
,3mg Blue Razzleberry Pomegranate,,15.99,Fixed,,1,,,811960033713,,,,,
,Fiji Melons 3mg,,15.99,Fixed,,1,,,811960031849,,,,,
,Straw Nanners 6mg,,15.99,Fixed,,1,,,811960031887,,,,,
,Blue Razzleberry Pomegranate 6mg,,15.99,Fixed,,1,,,811960033485,,,,,
,Peppermint 3mg,,5.99,Fixed,,1,,,840045200665,,,,,
,Rouge Honey Lemon 6mg,,5.99,Fixed,,1,,,840045201174,,,,,
,Wintergreen 6mg,,5.99,Fixed,,1,,,840045200757,,,,,
,Peppermint 6mg,,5.99,Fixed,,1,,,840045200696,,,,,
,Rice Pre-rolled 1 1\4 Cone,,1.99,Fixed,,1,,,750253916831,,,,,
,Regular Royal golden Honey,,5.00,Fixed,,1,,,9555755800043,,,,,
,Regular Rubiks Candy cube,,11.99,Fixed,,1,,,611508174669,,,,,
,Nail Polish Remover 30cc,,19.99,Fixed,,1,,,802046,,,,,
,Regular Safe soda Pepsi,,14.99,Fixed,,1,,,18849,,,,,
,Safe Soda Mtn Dew Major Melon,,14.99,Fixed,,1,,,18847,,,,,
,Regular Santa Cruz Shredder,,11.00,Fixed,,1,,,800341,,,,,
,Aromatic Frankincense,,1.99,Fixed,,1,,,8904234405223,,,,,
,Persian Musk,,1.99,Fixed,,1,,,8904234405605,,,,,
,Nirvana,,1.99,Fixed,,1,,,8904234402512,,,,,
,Arabian Oudh,,1.99,Fixed,,1,,,8904234405469,,,,,
,Copal,,1.99,Fixed,,1,,,8904234405728,,,,,
,Californian White Sage,,1.99,Fixed,,1,,,8904234402499,,,,,
,Super Hit Cones,,1.99,Fixed,,1,,,8904234400242,,,,,
,Nag Champa Dhoop Cones,,1.99,Fixed,,1,,,8904234400129,,,,,
,Super Sandal Dhoop Cones,,1.99,Fixed,,1,,,8904234400402,,,,,
,Nag Champa,,1.99,Fixed,,1,,,8904234400037,,,,,
,Super Hit,,1.99,Fixed,,1,,,8904234400181,,,,,
,Good Vibes,,1.99,Fixed,,1,,,8904234405346,,,,,
,Ultra Apple Watermelon,,20.99,Fixed,,1,,,6939986021058,,,,,
,Ultra Strawberry Cotton Candy,,20.99,Fixed,,1,,,6939986021089,,,,,
,Ultra Blue Raspberry Peach,,20.99,Fixed,,1,,,6939986021119,,,,,
,Ultra Energy Drink,,20.99,Fixed,,1,,,6939986021065,,,,,
,V2-600,,9.99,Fixed,,1,,,814859013087,,,,,
,Blade V2,,24.99,Fixed,,1,,,814859015135,,,,,
,ES-100,,16.99,Fixed,,1,,,814859011786,,,,,
,Dmax JY21,,24.99,Fixed,,1,,,6906548932213,,,,,
,Perfect Racer,,18.99,Fixed,,1,,,8161823002007,,,,,
,AWS-100-cal,,35.00,Fixed,,1,,,814859014534,,,,,
,Perfect BA-13,,25.99,Fixed,,1,,,643462886760,,,,,
,Perfect +,,17.99,Fixed,,1,,,7380592710483,,,,,
,Cookies Maxim-700,,17.99,Fixed,,1,,,210000007745,,,,,
,Dugi Weigh,,19.99,Fixed,,1,,,852027004482,,,,,
,Digi Weigh Aegis,,15.99,Fixed,,1,,,852027004017,,,,,
,Scale Master Lti-100,,9.99,Fixed,,1,,,7380592710490,,,,,
,Digi Weigh Cyber,,24.99,Fixed,,1,,,853570006756,,,,,
,Backwoods Maxim -700,,15.99,Fixed,,1,,,800221,,,,,
,Digi Weigh Dw-20rg,,38.99,Fixed,,1,,,853570006763,,,,,
,AWS Axis-100,,19.99,Fixed,,1,,,814859014121,,,,,
,AWS Ls-110,,21.99,Fixed,,1,,,814859011922,,,,,
,AWS Aero,,16.99,Fixed,,1,,,814859013629,,,,,
,AWS Blade V2,,25.49,Fixed,,1,,,814859015128,,,,,
,AWS Card V2,,17.99,Fixed,,1,,,814859012042,,,,,
,AWS Idol100,,16.99,Fixed,,1,,,814859013971,,,,,
,AWS  100,,21.99,Fixed,,1,,,814859010307,,,,,
,Truweigh Crimson,,25.00,Fixed,,1,,,810060871171,,,,,
,Truweigh Lux,,35.00,Fixed,,1,,,854384007533,,,,,
,Trueweight Crimson,,25.00,Fixed,,1,,,854384007755,,,,,
,True Weight Crimson,,35.00,Fixed,,1,,,854384007489,,,,,
,Enigima,,35.00,Fixed,,1,,,854384007120,,,,,
,Red6-100,,9.99,Fixed,,1,,,204040601009,,,,,
,Red 11-100,,19.99,Fixed,,1,,,204041101003,,,,,
,Digit Z 750g,,19.99,Fixed,,1,,,814859013650,,,,,
,DZ2-100,,19.99,Fixed,,1,,,814859013643,,,,,
,BCM-100,,24.99,Fixed,,1,,,814859013896,,,,,
,Spon Scale,,24.99,Fixed,,1,,,814859013759,,,,,
,Mini Crimson Purple,,24.99,Fixed,,1,,,810060871232,,,,,
,Mini Crimson Red,,24.99,Fixed,,1,,,810060871201,,,,,
,35,,35.00,Fixed,,1,,,220040200202,,,,,
,Apex,,15.00,Fixed,,1,,,854384007076,,,,,
,Regular Scales,,24.99,Fixed,,1,,,814859015074,,,,,
,Pro-mini Digi Scale 100gx0.1g,,14.99,Fixed,,1,,,801195,,,,,
,AWS Black 2-20 20gx0.001g,,34.99,Fixed,,1,,,220040200202,,,,,
,Digital Jewelry Scale (Model DW-100AS),,24.99,Fixed,,1,,,852027004079,,,,,
,Perfect PZ5-1000,,14.99,Fixed,,1,,,8162605010005,,,,,
,Blade 100,,25.00,Fixed,,1,,,814859012417,,,,,
,Sukatan,,15.00,Fixed,,1,,,860006568276,,,,,
,The Cluthc,,20.00,Fixed,,1,,,860006568221,,,,,
,Pocket Scale,,30.00,Fixed,,1,,,220040100205,,,,,
,Syndicase 2.0,,19.99,Fixed,,1,,,810033157561,,,,,
,Plastic Sealing,,6.99,Fixed,,1,,,676758304280,,,,,
,Bamboo & Glass Jar,,4.99,Fixed,,1,,,676758304709,,,,,
,Cookies 4in1,,29.99,Fixed,,1,,,651357911916,,,,,
,Happy Shrooms MAG Jar,,19.99,Fixed,,1,,,800290,,,,,
,Stash Jar,,10.99,Fixed,,1,,,638054881186,,,,,
,Vac Mini B,,8.99,Fixed,,1,,,810030080312,,,,,
,Vac Tight G,,15.99,Fixed,,1,,,810030080695,,,,,
,Vac Tight R,,15.99,Fixed,,1,,,810030080701,,,,,
,Vac Tight W,,19.99,Fixed,,1,,,810030080756,,,,,
,Vac Tight G-1,,11.99,Fixed,,1,,,810030080381,,,,,
,Vac Mini,,8.99,Fixed,,1,,,810030080251,,,,,
,Vac Tight C,,19.99,Fixed,,1,,,810030080763,,,,,
,Vac Tight P,,19.99,Fixed,,1,,,810030080800,,,,,
,C Vault,,29.99,Fixed,,1,,,373748670201,,,,,
,Juicy Jars,,3.99,Fixed,,1,,,716165152668,,,,,
,Light Up Glass Jars,,29.99,Fixed,,1,,,800004077349,,,,,
,Dabtron,,62.99,Fixed,,1,,,810008096901,,,,,
,Shine Regular,,11.99,Fixed,,1,,,685867953593,,,,,
,1 1/4 Gold Papers,,9.99,Fixed,,1,,,856188008198,,,,,
,$100 Papers+tips,,3.00,Fixed,,1,,,1277880836593,,,,,
,Shine Cone,,9.99,Fixed,,1,,,852668524110,,,,,
,Regular Shot of joy Kava shot,,14.99,Fixed,,1,,,196852123452,,,,,
,Mota Island,,0.99,Fixed,,1,,,817127026284,,,,,
,Kiwi Strawberry Baboom,,0.99,Fixed,,1,,,858765005811,,,,,
,Tropical Twista,,0.99,Fixed,,1,,,858765007327,,,,,
,Pineapple Buzz,,0.99,Fixed,,1,,,858765005712,,,,,
,BeeBerry,,0.99,Fixed,,1,,,858765008973,,,,,
,Peach Mango Tata,,0.99,Fixed,,1,,,858765005750,,,,,
,Shows Sweets ,,0.99,Fixed,,1,,,858765005699,,,,,
,3n1 Vaporize R,,114.99,Fixed,,1,,,800088,,,,,
,Regular Silver 5pk Screens,,0.99,Fixed,,1,,,,,,,,
,Grape Skunk Brand,,1.89,Fixed,,1,,,716165285700,,,,,
,Cherry Pie,,1.89,Fixed,,1,,,716165285656,,,,,
,Lemon Cake Skunk Brand,,1.89,Fixed,,1,,,716165285670,,,,,
,Mango Smoothie,,1.89,Fixed,,1,,,716165296676,,,,,
,1 1\4 Rolling Papers Skunk Brand,,0.99,Fixed,,1,,,652661000037,,,,,
,Hemp King Size Cone,,5.99,Fixed,,1,,,716165284604,,,,,
,Regular Slap Woods.,,15.00,Fixed,,1,,,738607283013,,,,,
,Regular Sleep Walker,,10.00,Fixed,,1,,,811020000167,,,,,
,Stick Prince,,79.99,Fixed,,1,,,6940695607723,,,,,
,Vape Pen,,79.99,Fixed,,1,,,6970232212493,,,,,
,Nord 4 Rasta Green,,54.99,Fixed,,1,,,6940695672448,,,,,
,Nord 4 White,,54.99,Fixed,,1,,,6940695672400,,,,,
,IPX 80 Kit,,79.99,Fixed,,1,,,6940695668540,,,,,
,Morph Pod 40 Kit,,79.99,Fixed,,1,,,6940695680139,,,,,
,RPM 40 Kit,,59.99,Fixed,,1,,,6940695655823,,,,,
,RPM 4 Kit,,59.99,Fixed,,1,,,6940695687510,,,,,
,Nord X White,,57.99,Fixed,,1,,,6940695658152,,,,,
,Novo 3 Gold,,40.99,Fixed,,1,,,6940695647330,,,,,
,Nord X  RPM Pod,,9.99,Fixed,,1,,,6940695660216,,,,,
,Novo 4 Kit White Armor,,44.99,Fixed,,1,,,6940695682645,,,,,
,Nord X Kit Fluid Gold,,57.99,Fixed,,1,,,6940695658121,,,,,
,Novo 4 Kit Red Wood,,44.99,Fixed,,1,,,6940695682683,,,,,
,RPM 2 Kit Bright Black,,54.99,Fixed,,1,,,6940695655939,,,,,
,Nord X Kit Red,,57.99,Fixed,,1,,,6940695658107,,,,,
,Lp2 Coils,,19.99,Fixed,,1,,,6940695693658,,,,,
,Nord Pro,,42.00,Fixed,,1,,,6940695669295,,,,,
,Nord White Pro,,42.00,Fixed,,1,,,6940695669301,,,,,
,Rpm 4.,,60.00,Fixed,,1,,,6940695687503,,,,,
,Novo X Blue Cobra,,57.99,Fixed,,1,,,6940695647972,,,,,
,Novo 2S Kit Black Armor,,39.99,Fixed,,1,,,6940695678426,,,,,
,Novo 2 Kit Red And Yellow,,35.00,Fixed,,1,,,6940695630226,,,,,
,Nord Pro 7 Color,,42.00,Fixed,,1,,,6940695669332,,,,,
,Novo 2S Red Grey Armor,,39.99,Fixed,,1,,,6940695678471,,,,,
,Novo 4 Silver Carbon Fiber,,44.99,Fixed,,1,,,6940695682621,,,,,
,Novo 4 Cyan pink,,44.99,Fixed,,1,,,6940695682669,,,,,
,Novo 4 Black Carbon Fiber,,44.99,Fixed,,1,,,6940695682614,,,,,
,Thiner Kit,,39.99,Fixed,,1,,,6940695679997,,,,,
,Novo X 0.8 Pods,,19.99,Fixed,,1,,,6940695648542,,,,,
,Novo 4 Kit Fluid 7 Color,,44.99,Fixed,,1,,,6940695682706,,,,,
,Nord 50W Kit Red,,49.99,Fixed,,1,,,6940695687343,,,,,
,Nord 50W Kit Blue,,49.99,Fixed,,1,,,6940695687336,,,,,
,G-priv Kit Matte Black,,49.99,Fixed,,1,,,6940695693092,,,,,
,G-priv Kit Nano Chrome,,49.99,Fixed,,1,,,6940695693061,,,,,
,Nord 4 80W Kit Red,,54.99,Fixed,,1,,,6940695672493,,,,,
,Nord 4 80W Kit 7-Color Armor,,54.99,Fixed,,1,,,6940695672424,,,,,
,Nord 50W Kit Black Carbon Fiber,,49.99,Fixed,,1,,,6940695687213,,,,,
,Nord 50W Kit Fluid 7-color,,49.99,Fixed,,1,,,6940695687305,,,,,
,Nord 50W Kit Red Stabilizing Wood,,49.99,Fixed,,1,,,6940695687275,,,,,
,Nord 50W Kit Black,,49.99,Fixed,,1,,,6940695687329,,,,,
,Nord 4 80W Kit Red Grey Armor,,54.99,Fixed,,1,,,6940695672431,,,,,
,Nord 4 80W Kit Blue Grey Armor,,54.99,Fixed,,1,,,6940695672417,,,,,
,Nord 4 80W Brown,,54.99,Fixed,,1,,,6940695672509,,,,,
